trial,estimate_value
1,0.2182059080834038
2,
3,
4,-1.9905373568810312
5,
6,
7,2.3181581449499156
8,
9,
10,
11,1.5465800453938794
12,0.6374415684667848
13,3.662286225418711
14,3.813280093037354
15,
16,
17,0.1025928605459252
18,
19,
20,
21,2.448230454528167
22,
23,
24,
25,0.21600962147156708
26,1.2469964028717908
27,
28,
29,0.7660193483485414
30,
31,
32,2.6785715185189685
33,2.1794401439484408
34,
35,
36,
37,
38,2.9369775981400252
39,-0.5319285478801359
40,0.580818189653027
41,1.234020131623969
42,0.8949598629219415
43,
44,
45,2.015535721589291
46,
47,
48,
49,
50,0.11734679593227337
51,
52,
53,
54,0.8887221527431564
55,
56,
57,1.3900390065784027
58,
59,
60,-0.24382840107563275
61,0.7243864916157167
62,0.23051990792253485
63,
64,1.511078292967282
65,0.9449061724260257
66,
67,
68,-0.5239233685323854
69,
70,-0.39578492080234956
71,3.2569727245836395
72,
73,
74,
75,
76,
77,
78,
79,0.4429421162688306
80,
81,
82,
83,
84,
85,-0.3234404563623981
86,1.286393216656081
87,
88,
89,
90,2.6439511211109505
91,2.095863929848336
92,
93,
94,
95,1.6122528292905196
96,
97,
98,
99,
100,-1.4400650452735344
101,3.7940677168012713
102,
103,2.8640061513893946
104,0.8733803867993906
105,
106,1.275901734879559
107,
108,0.6514729930791272
109,
110,
111,-0.12156374638855756
112,
113,
114,
115,
116,0.5728178678538696
117,
118,2.732268636350882
119,
120,
121,
122,1.5151260007041398
123,-0.6419102077598373
124,0.5882086365334686
125,
126,
127,-0.347992221149533
128,
129,-0.40319866655927283
130,
131,
132,
133,-1.3578957038419874
134,
135,
136,
137,1.3593794555585625
138,
139,
140,
141,
142,
143,2.3681771701936487
144,
145,
146,0.7298308730879711
147,
148,
149,2.2131608808439784
150,
151,-2.1674937790290043
152,
153,0.6250783341906712
154,
155,
156,0.08105784554424783
157,
158,-1.1447825397755045
159,0.17999716213936506
160,-1.7359089904437026
161,
162,
163,
164,0.1543227776765438
165,
166,
167,2.5378811872184674
168,-0.46039101720099945
169,0.6000035832875357
170,4.845257076790201
171,
172,
173,
174,
175,
176,
177,
178,
179,2.351706738557575
180,1.2061493281511193
181,1.34595266802343
182,0.5666422473010191
183,
184,
185,
186,
187,
188,0.669071037331777
189,
190,
191,
192,2.540543755832327
193,2.8851877498950955
194,
195,-1.1260327562637809
196,0.841529921133985
197,
198,1.051515881355489
199,-1.0815775972892794
200,
201,3.558291012253214
202,
203,
204,
205,0.8702577565851292
206,
207,1.7478323200164751
208,
209,1.9838553334901015
210,1.5058248689702554
211,0.36624573075176814
212,
213,1.7570580219957523
214,1.3352441896879865
215,1.1924573337724196
216,0.040543347126264784
217,
218,0.513320982450117
219,
220,
221,3.4161860743383223
222,1.3767437539961211
223,
224,3.0370393085979783
225,
226,-1.9429252869478915
227,
228,
229,
230,
231,
232,0.39384222905752253
233,
234,2.5912963214065354
235,2.193865270892798
236,
237,
238,-0.35862925205644136
239,
240,
241,1.7104621621392304
242,
243,
244,0.2981044878404686
245,0.6507109247469454
246,
247,
248,
249,0.3368290524666451
250,
251,
252,2.251536896754404
253,
254,
255,0.445370538692514
256,
257,
258,
259,
260,
261,
262,1.337492331830003
263,
264,
265,
266,
267,
268,2.4032115784426242
269,
270,-0.41129459578795274
271,
272,
273,
274,0.09981854929233558
275,0.5810459362631746
276,
277,2.220112600079658
278,
279,
280,
281,
282,0.23466831509452
283,
284,-0.0873982275218439
285,
286,0.15848914211707932
287,-0.8844257902232557
288,
289,
290,
291,
292,
293,-2.518255635403321
294,
295,
296,
297,-0.4253313687050908
298,3.8677391644397012
299,
300,
301,3.9543632782762463
302,
303,2.1606272772679183
304,0.5736992137972394
305,
306,1.561642088212939
307,3.273141116443151
308,2.614914962306408
309,-0.8861368105613654
310,
311,1.6810718475310584
312,
313,
314,0.28039621798692826
315,
316,-0.626216397228262
317,
318,
319,2.0919360583382405
320,
321,
322,
323,1.318628853163254
324,-0.3816434667609423
325,
326,
327,
328,
329,
330,
331,
332,
333,0.3222615298711486
334,
335,
336,0.23643674692362948
337,
338,
339,
340,
341,0.9735305822882803
342,0.09161245984844467
343,3.506224929643669
344,0.22004264243357485
345,
346,0.9568702579210032
347,0.005510037488352104
348,
349,1.5162296420962926
350,2.0631267572520002
351,1.358062618651583
352,2.997922462282829
353,0.6254146053541618
354,
355,
356,
357,0.7632249254719919
358,
359,
360,1.6275769661917743
361,1.449159882595131
362,-2.0192414056881756
363,
364,
365,
366,
367,
368,
369,
370,0.4768426682079315
371,
372,0.3508461837925303
373,
374,
375,
376,
377,
378,
379,
380,
381,1.3484356214432882
382,2.9552899244043247
383,
384,
385,
386,2.497514535261194
387,
388,1.1512589097717105
389,
390,
391,
392,1.210221056920893
393,3.327617850166238
394,
395,
396,
397,0.10573529674252209
398,3.749423559136627
399,
400,-0.4925570942460099
401,
402,
403,0.4246833811434093
404,0.6085839547245256
405,
406,
407,
408,
409,
410,0.17062810221818892
411,
412,
413,0.5747149528868969
414,
415,0.025099127671558308
416,0.05005990107291969
417,
418,1.7718909302353554
419,0.1275728069644857
420,
421,2.731801182800885
422,
423,1.5269652527263837
424,1.8021175052349614
425,1.1843110150907885
426,0.4046441789989686
427,1.2984794870746583
428,1.4475549862789205
429,-1.1317184701987386
430,0.45580817764542325
431,
432,-0.9123646888885483
433,2.554295836486168
434,2.30747805923628
435,0.2428347008529046
436,
437,
438,
439,1.3536264835536977
440,0.9493255702679948
441,
442,0.5069916967486896
443,
444,
445,
446,2.180812456431675
447,
448,-0.1422248489750172
449,
450,
451,-3.0804839902928207
452,
453,4.257430571931641
454,
455,
456,
457,
458,
459,
460,-1.2361203844186142
461,
462,
463,
464,
465,
466,
467,-1.8321153073251708
468,-1.981721539598578
469,-0.8897900504509718
470,0.21135459627723252
471,0.18999881584442768
472,0.729570113151361
473,
474,
475,1.0342665250281888
476,2.4037148631643213
477,
478,1.1031292973278022
479,-0.8257458002212754
480,
481,
482,1.070757240170046
483,
484,0.9000567161013129
485,
486,
487,
488,
489,
490,-0.9581584236599381
491,
492,
493,
494,
495,
496,
497,
498,
499,0.6636050480255982
500,
501,
502,
503,
504,
505,
506,1.7531695658304918
507,0.5141144435088976
508,
509,-1.3133810989434656
510,
511,1.3722146654158345
512,0.06199086397833057
513,1.3387130677131314
514,
515,
516,
517,
518,
519,
520,0.8726752918080131
521,
522,1.0394817638858374
523,2.123152478667834
524,3.9477327517074077
525,1.6799491381818616
526,2.6072012501863195
527,-0.4305917183736403
528,
529,
530,
531,
532,
533,1.078711133618682
534,
535,-0.2624783456506259
536,-0.7997976185406189
537,3.968343223351983
538,3.0071579948767058
539,
540,1.0755891745088075
541,
542,
543,1.9087519862620033
544,
545,2.970939301388711
546,
547,
548,2.430794152704263
549,
550,
551,
552,0.4057396740226513
553,
554,
555,
556,2.3125911436036986
557,2.689701112817586
558,3.3230909561376816
559,
560,
561,
562,
563,
564,1.3658468635529804
565,
566,-0.004061181926426571
567,2.8503944410319297
568,
569,2.7810894493168017
570,
571,-1.09020681430735
572,-0.09026005682249899
573,4.132301993058746
574,
575,
576,
577,
578,
579,0.48939897795606546
580,
581,1.7114345806682632
582,3.017636396740376
583,2.2146017887435474
584,-0.13329843612664094
585,-0.8057646011382258
586,2.6020349567887764
587,
588,
589,0.7735658392628141
590,
591,0.3563397632631502
592,
593,
594,0.09472817426302749
595,
596,0.09452830936690226
597,
598,-0.32070635498711275
599,
600,2.1219761899198164
601,-1.1699029182267784
602,
603,
604,
