trial,estimate_value
1,1.5821161952416847
2,1.0485141343716502
3,1.7799895274319042
4,1.5097890223909733
5,1.2518473904386465
6,1.079258409377107
7,1.5120627177130628
8,1.1254003350847965
9,1.3098958599679895
10,1.3857783157654457
11,1.2470235207436908
12,1.243791862973253
13,1.3344715061904908
14,1.3345292019427888
15,1.44180279277598
16,1.4167033032727032
17,1.261444958216364
18,1.0652423295900368
19,1.3631338000056783
20,1.4201303970260484
21,1.1883931607942047
22,1.6626763432073952
23,1.1915677302868382
24,1.4423383397792233
25,1.2124565462770673
26,1.4537295401958914
27,1.5190682970744434
28,1.447313102861167
29,1.6366336054537118
30,1.527187751472584
31,1.11824636596791
32,1.2054921157344536
33,1.1159826173277059
34,1.4177632702344565
35,1.641871142145804
36,1.3269044383388595
37,1.323075027892583
38,1.3632192732066193
39,1.1519717675185777
40,1.412221844277646
41,1.1922832708354456
42,0.8415228830553094
43,1.6850698264310726
44,1.5061436968205972
45,1.3639608020858334
46,1.5599794932106927
47,1.3363174818717924
48,1.568958736801974
49,1.1510191018555436
50,1.1073215285785794
51,1.2089519621590368
52,1.170647013558449
53,1.4626053179635816
54,1.2589158308480015
55,1.3568445113955325
56,1.4667184368132824
57,1.4957040967327835
58,1.074347787220263
59,0.9969396923856046
60,0.9485310780823076
61,1.1682330314196705
62,1.0588602220695416
63,1.4077432319761594
64,1.5028963850677892
65,1.3062902661955593
66,1.5581834072661058
67,1.3905209857703602
68,1.429842794284769
69,1.7395975850810477
70,0.9700545388011895
71,1.6448050294788645
72,1.3623060302019265
73,1.5183832192829405
74,1.4333978607830777
75,1.593384925870136
76,1.3037002923196634
77,1.3686396614124305
78,1.2000430083501157
79,1.6510086388211258
80,1.3809945130999124
81,1.554656508425087
82,1.6985320585541344
83,1.0699249610144597
84,1.2996335542163937
85,1.2407272170371542
86,1.3229577326008892
87,1.5795884592223919
88,1.3056584096737676
89,1.5763759511252367
90,1.4337204519831033
91,0.9233619686679108
92,1.5742379781612594
93,1.1705599067009222
94,1.0974639611036765
95,1.3964836212657536
96,1.5517612964622334
97,1.4701230403981747
98,1.5066471131943011
99,1.3803892161043596
100,1.417512899324956
